Singer ID,Singer name,Singer score,Song name,lyrics,Song score
6,Drake,0.8082950227557286,Underdog, Yeah Man (Aye). You already know what it is (Aye). Trey called Trigga (Aye). Aye man (Aye). Show th...,-0.0005752417794970987
6,Drake,0.8082950227557286,Missin' You," (feat. Trey Songz). [Chorus:]. I can't stop missing you, wish I was still with you. I can't stop mi...",-0.0015527950310559005
6,Drake,0.8082950227557286,Faded, D-d-d-d-damn what did I consume. Somethin spinnin fast either me or it's the room. I bet you it's t...,0.0029328478964401293
6,Drake,0.8082950227557286,Do What U Do," I do this for ya'll man. Malice, Nickelus F, it's the REMIX! . R-E U-P G-A-N-G. R-E U-P G-A-N-G. St...",-0.0017551369863013698
6,Drake,0.8082950227557286,The Last Hope," Chorus:. I gotta make it out, or move quickly, cant allow the past to restrict me,. But this time a...",0.00015776188472864955
6,Drake,0.8082950227557286,Easy to Please," Yeah, look.... Me and sos? we from two different walks of life. Usually we understand there's a pro...",-0.002090669014084507
6,Drake,0.8082950227557286,Bitch Is Crazy, Aww man. Ho! Yes!. Hahaha. Yea... Can ya'll hear me out there. It's a lovely night tonight ain't it...,0.006245268735806208
6,Drake,0.8082950227557286,Don't U Have A Man?, Don't you have a man?. (Don't you got a man?). Why are you trying to be my girl?. (Yeah). I can't b...,0.0030888960205391527
6,Drake,0.8082950227557286,Must Hate Money, [Intro]. I've got it made thats what I'm talking about. Goin down to the fashion store and get myse...,0.004712301587301587
6,Drake,0.8082950227557286,Asthma Team," Swear to you, Lord. Same dudes that used to laugh at me. See me in the CL6 with half a B. They know...",0.001141552511415525
6,Drake,0.8082950227557286,Share," [Chorus] . Take what you want, take what you wa-ah-aha-ant Take what you want, take what you want B...",-0.002170138888888889
6,Drake,0.8082950227557286,Give Ya," (feat. Trey Songz). [Verse 1: Drake]. Check, look. And I ain't tryna get to know nobody but you. Do...",-0.0015445026178010472
6,Drake,0.8082950227557286,Where To Now?, Ok there comes a time when you gotta be like. You know I've come this far on my own. Done a lot for...,0.003559322033898305
6,Drake,0.8082950227557286,Barry Bonds Freestyle, It's what you all been waiting for ain't it. You weakly entertainin. For me to get a hold of this b...,0.002278441231929604
6,Drake,0.8082950227557286,Going In For Life, I'on think they really ready for my wardrobe. I show up rite before the store clothes. And blow the...,0.002680965147453083
6,Drake,0.8082950227557286,Replacement Girl, Ladies make some noise if you wanna be my replacement. Let me show what it is. I was born up top bu...,0.005587589073634204
6,Drake,0.8082950227557286,Comeback Season, I got ice all over my windshield. I can tell it's gon' be a cold winter. I hit the defrost. I never...,0.0017449862367282737
6,Drake,0.8082950227557286,Kick Push (Remix)," [LUPE FIASCO: TALKING]. Uh, what up y'all!. Soundtrack what's popping baby?. Y'all ain't know, I go...",0.0034805568891022563
6,Drake,0.8082950227557286,S,T.R.E.S.S.. Southern Smoke!!!. Yeah. Ren. M.O.F. Haha. . It's Drake man. It's Drake man.Yeah. Ayo Re...,0.004753722794959908
6,Drake,0.8082950227557286,Try Harder, Yeah. Check. Sometimes I feel like Lohan and Hilary Duff are the only ones with enough. To feel wha...,0.002936031984007996
6,Drake,0.8082950227557286,Intro," You see the difference between me and you: is that I just hit rock bottom.. After this, I don't hav...",0.001838235294117647
6,Drake,0.8082950227557286,Extra Special, Southern Smoke!!!. Yeah. Ho! . It's Drake. Uh Uh. Ho!. Do that dance. Do that Dance. You special gi...,0.0054088924176260425
6,Drake,0.8082950227557286,All This Love," Come on over here, lay down next to me, let me tell you something. That I've been meaning to say fo...",0.01545516304347826
6,Drake,0.8082950227557286,About The Game (Remix)," (feat. Trey Songz). [DRAKE:]. It's Southern Smoke Boy ! . Ho, Yeah, Uh huh. It's Trey Songz and uh,...",0.0017730496453900709
6,Drake,0.8082950227557286,Thrill Is Gone," [Chorus:]. Loves Lost. Loves Gone. Love Lost. Love Is Gone [x2]. [Verse 1: Drake]. Look,. In This W...",0.006107764390896921
6,Drake,0.8082950227557286,Come Winter," [Talking:]. Yeah, This Dedicated To Canada Man. The Whole Up North. A Lot Of People Don't Realize H...",0.0023260141421659842
6,Drake,0.8082950227557286,Video Girl," [Drake: Talking]. Uh, Yea, Get In My Slick Rick Mode. N'a Mean?, Im A Tell Ya A Story Real Quick. [...",0.002661596958174905
6,Drake,0.8082950227557286,City Is Mine," This the record that my backpack underground fans get to get to skippin. Back back, Southern town f...",0.002787240631774543
6,Drake,0.8082950227557286,Make Things Right," [Chorus:]. Look,. If You A Girl With The Aspirations. Of Being In The Background Witcha Asses Shaki...",0.0017787264318747777
6,Drake,0.8082950227557286,Bad Meaning Good," [Slakah:]. Lady, You Say I Stay In The House Til Four. We don't Even Go Out No More. It's Always Th...",-0.00373771892353695
6,Drake,0.8082950227557286,AM 2 PM," [NICKELUS F]. Yo I wake up every morning, shower, gather my belongings. Yo I wake up every morning,...",0.0013481747787610619
6,Drake,0.8082950227557286,Money (Remix), [TALKING:]. Southern Smoke {echo}. It's Southern Smoke baby! . (Money) Frank [?]. (Money) My man Ni...,0.0011350737797956867
6,Drake,0.8082950227557286,A Scorpio's Mind, [Nickelus F: speaking]. Niggas in the city hatin' me man they trippin'. When I'm the only one that'...,-0.0018645802866335186
6,Drake,0.8082950227557286,Do What You Do," (feat. The Clipse & Nickelus F). [TALKING:]. I do this for ya'll man. Malice, Nickelus F, it's the ...",-0.0019281260255989499
6,Drake,0.8082950227557286,Special," (feat. Voyce). [Drake: Speaking]. Uh Yea Man, Vo, Back Again Like We Never Left Huh. Yea Man, Im Se...",0.004829085760517799
7,Ed Sheeran,0.237965791949434,Touch and Go," Waking up, midnight November. And you're still in my bed. It's kinda rough, cause since I met ya. T...",0.0016562064156206415
7,Ed Sheeran,0.237965791949434,New York, Ooo Ooo woahh ohhh ohhhhohh now now. Five drinks in on Friday night. We only came to dry your eyes....,0.008028169014084508
7,Ed Sheeran,0.237965791949434,Fall Down," In hotel rooms far away from home. I miss you more than you will know. Shine a light, just one side...",0.003595890410958904
7,Ed Sheeran,0.237965791949434,Save Myself, I gave all my oxygen to people that could breathe. I gave away my money and now we don't even speak...,0.00215393452039058
7,Ed Sheeran,0.237965791949434,Bibia Be Ye Ye," Bibia be ye ye. I lost my shoes last night, I don't know where I put my keys. I was tired and fell ...",0.0014865563598759049
7,Ed Sheeran,0.237965791949434,Nancy Mulligan, I was twenty-four years old. When I met the woman I would call my own. Twenty-two grand kids now gr...,0.00234815278647464
7,Ed Sheeran,0.237965791949434,Barcelona," Well get up, up on the dance floor tonight. I've got two left feet and a bottle of red wine. Making...",0.006546644844517185
7,Ed Sheeran,0.237965791949434,Hearts Don't Break Around Here, She is the sweetest thing that I know. Should see the way she holds me when the lights go low. Shak...,0.005791030064070971
7,Ed Sheeran,0.237965791949434,Supermarket Flowers, I took the supermarket flowers from the window sill. I threw the day old tea from the cup. Packed u...,0.0047610156833457805
7,Ed Sheeran,0.237965791949434,Perfect," I found a love for me. Darling, just dive right in and follow my lead. Well, I found a girl, beauti...",0.0066516931582584655
7,Ed Sheeran,0.237965791949434,Happier, Walking down 29th and park. I saw you in another's arm. Only a month we've been apart. You look hap...,0.00927221833449965
7,Ed Sheeran,0.237965791949434,How Would You Feel (Paean)," You are the one, girl. And you know that it's true. I'm feeling younger. Every time that I'm alone ...",0.007288946910356832
7,Ed Sheeran,0.237965791949434,New Man, I heard he spent five hundred pounds on jeans. Goes to the gym at least six times a week. Wears boa...,0.007991452991452992
7,Ed Sheeran,0.237965791949434,Galway Girl, She played the fiddle in an Irish band. But she fell in love with an English man. Kissed her on the...,0.00747447739426349
7,Ed Sheeran,0.237965791949434,Dive," Oh, maybe I came on too strong. Maybe I waited too long. Maybe I played my cards wrong. Oh, just a ...",0.0018078512396694215
7,Ed Sheeran,0.237965791949434,Castle on the Hill, When I was six years old I broke my leg. I was running from my brother and his friends. Tasted the ...,0.0013862484157160964
7,Ed Sheeran,0.237965791949434,All Of The Stars, It's just another night. And I'm staring at the moon. I saw a shooting star and thought of you. I s...,0.003989361702127659
7,Ed Sheeran,0.237965791949434,I See Fire, Oh misty eye of the mountain below. Keep careful watch of my brothers' souls. And should the sky be...,0.00045454545454545455
7,Ed Sheeran,0.237965791949434,Shirtsleeves, I can taste salt water. And if I blink again. Take It Back. I'm not a rapper; I'm a singer with a f...,0.0025224775224775226
7,Ed Sheeran,0.237965791949434,Afire Love, Things were all good yesterday. And then the devil took your memory. And if you fell to your death ...,0.007060247444862829
7,Ed Sheeran,0.237965791949434,Tenerife Sea, You look so wonderful in your dress. I love your hair like that. The way it falls on the side of yo...,0.0033110642287857476
7,Ed Sheeran,0.237965791949434,Runaway, I've known it for a long time. Daddy wakes up to a drink at night. Disappearing all night. Sing. It...,0.006308758040573973
7,Ed Sheeran,0.237965791949434,Don't," I met this girl late last year. She said ""Don't you worry if I disappear"". I told her ""I'm not real...",0.005372117400419287
7,Ed Sheeran,0.237965791949434,Nina, I met you when I was a teen. But then you were one as well. And I could play a guitar. Just like ri...,0.0048864016037420644
7,Ed Sheeran,0.237965791949434,Photograph," Loving can hurt, loving can hurt sometimes. But it's the only thing that I know. When it gets hard,...",0.0008692163680128377
7,Ed Sheeran,0.237965791949434,One, Tell me that you turned down the man. Who asked for your hand. 'Cause you're waiting for me. And I ...,0.0038553803975325566
7,Ed Sheeran,0.237965791949434,Nightmares," They tell me you can only dream when you fell asleep. But now I'm working to achieve, but sleep is ...",-0.0014854945823138763
7,Ed Sheeran,0.237965791949434,Goodbye To You, Hey can you hear me I was just wanting to let you know hmm. I hope you can hear what I write to you...,0.006510416666666667
7,Ed Sheeran,0.237965791949434,Little Lady," (Verse 1 - Mikill Pane). Listen. Little lady, this is just the worst way to spend your birthday. It...",2.7150304083405733e-05
7,Ed Sheeran,0.237965791949434,You, The thoughts I have could be clear ones and they can seem vivid but not near ones feather than limi...,0.004026073619631902
7,Ed Sheeran,0.237965791949434,Lately, ED. Mmmmm. I seem to find myself talking to the powers that be. Awaking the shade and shadowed unde...,-0.0010199184065274778
7,Ed Sheeran,0.237965791949434,Radio," Hi, my name is JME, there was a time when radio played me. Cause my music came from my heart, it wa...",0.0024030059419783293
7,Ed Sheeran,0.237965791949434,Family," Hmm let me go,. To see my family.. Please Father let me go,. As my mother sleeps.. I don't know abo...",-0.000645216792842395
7,Ed Sheeran,0.237965791949434,Firefly, I fell in love next to you. Burning fires in this room. It just fits. Light and smooth. Like my fee...,0.005313199105145414
7,Ed Sheeran,0.237965791949434,Sofa, One Night. Lying in a bedroom. Lighting up a Benson. Face hair is growing. So I cut with a vengeanc...,0.002110272988505747
7,Ed Sheeran,0.237965791949434,Let It Out, You give me life. Like lots of oxygen. You treat me like. I was in love again. And I hold you tight...,0.004092609915809168
7,Ed Sheeran,0.237965791949434,Homeless, Could I wake up next to you. When we're hitting double figures. Look into your eyes. Like I'm looki...,0.0
7,Ed Sheeran,0.237965791949434,Little Bird," If we take this bird in, with its broken leg. We could nurse it, she said. Come in side for a littl...",-0.0021148036253776435
7,Ed Sheeran,0.237965791949434,Autumn Leaves, Another day another life. Passes by just like mine. It's not complicated. Another mind. Another sou...,0.002926421404682274
7,Ed Sheeran,0.237965791949434,The Parting Glass," Of all the money that e'er i had, i spent it in good company.  And of all the harm that e'er i've d...",0.0014318442153493699
7,Ed Sheeran,0.237965791949434,Gold Rush," A smoke alarm went off at night, . I woke up wipe the sleep out of my eye,. She left a note ""I'll b...",0.004662522202486678
7,Ed Sheeran,0.237965791949434,Give Me Love, Give me love like her. 'Cause lately I've been waking up alone. Paint splattered teardrops on my sh...,0.00938880706921944
7,Ed Sheeran,0.237965791949434,Kiss Me, Settle down with me. Cover me up. Cuddle me in. Lie down with me. Hold me in your arms. Your heart'...,0.020867598684210526
7,Ed Sheeran,0.237965791949434,This, This is the start of something beautiful. This is the start of something new. You are the one that ...,0.00538971807628524
7,Ed Sheeran,0.237965791949434,Small Bump, You're just a small bump unborn. In four months you're brought to life. You might be left with my h...,0.002406931964056483
7,Ed Sheeran,0.237965791949434,Wake Me Up, I should ink my skin with your name. And take my passport out again. And just replace it. See I cou...,0.007816537467700259
7,Ed Sheeran,0.237965791949434,Lego House," I'm gonna pick up the pieces and build a Lego house. If things go wrong, we can knock it down. My t...",0.005781161872532431
7,Ed Sheeran,0.237965791949434,Grade 8, My mind is a warrior. My heart is a foreigner. My eyes are the colour of red like a sunset. I'll ne...,-0.00667420814479638
7,Ed Sheeran,0.237965791949434,Drunk, I wanna be drunk when I wake up. On the right side of the wrong bed. And never an excuse that I mad...,0.0001851460008463817
7,Ed Sheeran,0.237965791949434,The A Team," White lips, pale face, breathing in snowflakes. Burnt lungs, sour taste. Light's gone, day's end, s...",0.0013282997762863536
7,Ed Sheeran,0.237965791949434,Wayfaring Stranger," Oooh ooh ooh. Ooooh oooh oooh ooh. I am a poor wayfaring stranger. Travelling through, this world a...",-0.0011668611435239206
7,Ed Sheeran,0.237965791949434,Cold Coffee, She's like cold coffee in the morning. I'm drunk off last nights whisky and coke. She'll make me sh...,0.007671849427168576
7,Ed Sheeran,0.237965791949434,She, I paid all my dues. And she wanted to know. That I'd never leave her. Now I'm ready to go. As stran...,0.014588859416445624
7,Ed Sheeran,0.237965791949434,Where We Land, Treat me beneath this clear night sky. And I will lie with you. I start to feel those butterflies. ...,0.009347826086956522
7,Ed Sheeran,0.237965791949434,U,N.I.. I found your hairband on my bedroom floor. The only evidence that you've been 'ere before. And...,0.0017375737152485256
7,Ed Sheeran,0.237965791949434,The City, This city never sleeps. I hear the people walk by when it's late. Sirens beat through my windowsill...,-0.0006153305203938116
7,Ed Sheeran,0.237965791949434,Sunburn," You're not her. Though I try to see you differently. I tow the line. See, I'm searching for what us...",-0.004471383147853736
7,Ed Sheeran,0.237965791949434,Fall, You and I. Two of a mind. This love's. One of a kind. You and I. We're drifting. Over the edge. And...,0.002347417840375587
7,Ed Sheeran,0.237965791949434,Be Like You, Unhappy days. That left us on the floor. And you'd breathe me. 'Til you're not feeling sure . Every...,0.002772781774580336
7,Ed Sheeran,0.237965791949434,So, Filled up with doubt. I have to move home. But I want to stay with you. For all of the summer. I ha...,0.0026098901098901097
7,Ed Sheeran,0.237965791949434,Fire Alarms, The rain wont stop falling. It's harder than before. This car keeps on stalling. Pedal to the floor...,0.011252446183953033
7,Ed Sheeran,0.237965791949434,"You Need Me, I Don't Need You"," Now I'm in town, break it down, thinking of making a new sound. Playing a different show every nigh...",0.00029258777633289984
8,Eminem,0.23015992462309431,Deep Cover, Tonight's the night I get in some shit [Yeah]. Deep cover on the incognito tip.. Killin' motherfuck...,0.00045180722891566266
8,Eminem,0.23015992462309431,Dear Marshall (Eminem's Mom)," Dear *Marshall*, . I just wanna start out by saying. I still love you. Even when I was pregnant wit...",0.0003711401425178147
8,Eminem,0.23015992462309431,Dead Wrong," (Puff)	Bad Boy baby. (Big)	Yeah.. yeah... Junior M.A.F.I.A., yeah... (Puff)	Yeah.. B.I.G. 2000. B.I...",-0.0008774735700731906
8,Eminem,0.23015992462309431,De The Kiss (Skit), Eminem: . I'm gonna kill this bitch . Im'a kill him . I'm going to fucking jail . Cuz im gonna kill...,-0.0010497416020671835
8,Eminem,0.23015992462309431,Insult To Injury," You think you know me, please. You have no idea. You think my life is great, shit. I cover up the t...",-0.0007218479307025986
8,Eminem,0.23015992462309431,I'm On Everything," All these little young kids aint got no direction. Shit, these lil kids is on everything. Syrup. Pa...",-0.0020286396181384246
8,Eminem,0.23015992462309431,Invasion (The Realest)," ""So let's get down to business. I don't got no time to play around, what is this?"". {*scratching*} ...",0.001166801948051948
8,Eminem,0.23015992462309431,If I Get Locked Up," Check check, 1, 2, 1, 2, 1, 2. (It's rolling). Yeah yeah yeah, Dr. Dre up in here. Y'all know what ...",-0.0006213130352045671
8,Eminem,0.23015992462309431,Curtains Down," 50 Cent: Sh-sh-sh-shady. Aftermath, haha. G-G-G-G-G-Unit!, haha. Chorus: Cause we came here to set ...",0.00039054363674234535
8,Eminem,0.23015992462309431,D12 Project," (Chorus). And even if i found you under my bed,id just scream to death 'cause im sensitive id just ...",0.005311264822134387
8,Eminem,0.23015992462309431,I'm Retarded," Ok, I'm going to attempt to drown myself.. You can try this at home,. You can be just like me.. Sli...",-0.0010105721393034825
8,Eminem,0.23015992462309431,Zucker Im Kaffee," Here I Go. Lyrical. I have no Idea,what I'm doing. But i'm spiritual. On the mic perform. I tear up...",-0.0002847380410022779
8,Eminem,0.23015992462309431,Zip-A-Dee-Doo-Dah," Chorus: Disneyland Fun Chorus:. Zip-a-dee-doo-dah, zip-a-Dee-ay. My, oh my, what a wonderful day. P...",0.002170525378450579
8,Eminem,0.23015992462309431,Worst Come To Worst," peace to Thirston Howl, A.L. and Wordsworth. My mother smoked crack I had a premature birth. I'm ju...",-0.0056961360772784546
8,Eminem,0.23015992462309431,With Smiley (Parody Of Without Me)," Intro: (Obie Trice). ""Obie Trice, real name no gimmicks..."". Refrain 1. 2 trailer park girls go rou...",-0.002938517179023508
8,Eminem,0.23015992462309431,Whose Arm Is This (Freestyle)," * Contains a sample of ""One Step Beyond"" by Madness, Chas Smash being a member . of the group. [Cha...",0.002249212775528565
8,Eminem,0.23015992462309431,We're Still Number 1 Freestyle," Teats and Thurston Howell, and yelling Wordsworth. My mother smoked crack I had a premature birth. ...",-0.0035714285714285713
8,Eminem,0.23015992462309431,When We're Gone, When I'm Gone . [D-Boi and New Shady Version]. D-Boi featuring New Shady and EMINEM. [Intro-D-Boi a...,0.004368758915834522
8,Eminem,0.23015992462309431,When To Stand Up," Artist: dj jazzy jeff f/ eminem and parl yams. (scratched) (3x):. ""no...you hear me! you go to hell...",0.0004889178617992178
8,Eminem,0.23015992462309431,When Im Gone (Remix)," [Tupac:]. Let Us Pray, Heavenly Father Here A Nigga Down Here. I See Mothers In Black Cryin' Brothe...",0.002214170692431562
8,Eminem,0.23015992462309431,Wee Wee," (Chorus). Put it on my wee wee, banana strawberry, pineapple, orange x4. Got a dick as big as a ban...",0.0015269372693726938
8,Eminem,0.23015992462309431,We're Still #1 Freestyle," Artist: Cali Kings f/ Eminem. Peace to Thirstin Howl, A. L., and . Wordsworth. My mother smoked cra...",-0.0011737089201877935
8,Eminem,0.23015992462309431,We On Fire( Ja Diss), [50 Cent]. Hahahaha . G G G G G G G G-Unit . [Eminem] . Here we go again . [50 Cent] . Does it make...,0.0017032967032967034
8,Eminem,0.23015992462309431,Where I'm At," [Eminem Intro]. Yeah you got me,. I'm up now, it's your loss. Suffered to you. History is like a po...",0.0031373517786561266
8,Eminem,0.23015992462309431,We All Someday, Chorus (Lloyd Banks):. Niggas Know what I'm about out here. I don't toot my own horn cause I don't ...,-0.0009569625491413201
8,Eminem,0.23015992462309431,We Don't Give A Fuck," Olivia: . Oeh Oeh Oeh Oeh Oehhhhh . Oeh Oeh Oeh Oeh Oehhhhh . We, We don't give a f**k about you . ...",-4.244482173174873e-05
8,Eminem,0.23015992462309431,Untitled Freestyle," Faded voice - F**k yeah.... Eminem: YEAHH!. LLoyd Banks: Oh shit, its the Evil Genius. Eminem: Gree...",-3.625541125541135e-05
8,Eminem,0.23015992462309431,Wasting My Time - (Bookmat), I don't think you understand. That what you're doing is not so cool. You think it's funny to mess w...,0.007783312577833126
8,Eminem,0.23015992462309431,Wake Up Show Freestyle," [Eminem]. Yo, Yo, Yo, Back to me, Back to me,. I can keep that beat?. Yo, Weed Lacer, 97' burgundy ...",0.000379247572815534
8,Eminem,0.23015992462309431,W,"T.P. Remix. Yo zane,you think i copy eminem but i just steal tha beat and spit rhymes better than hi...",-0.0028523489932885905
8,Eminem,0.23015992462309431,Tv Total Freestyle 2009," Verse 1:. Here I go, lyrically. I have no idea what I'm doing but I'm spiritual. On the microphone ...",0.00019968051118210862
8,Eminem,0.23015992462309431,Verbal Suicide," Hey Slim, . U want a pill 2 pop. eh slim u listening 2 me . GODDAMMIT. Hi how big is ure fanny can ...",0.002365930599369085
8,Eminem,0.23015992462309431,Venger's A Big Fat Bitch, (dr dre). Tell yo 'bout venger. Straight out of michigan. Slim shady. (eminem). Venger is a big fat...,-0.002647623862487361
8,Eminem,0.23015992462309431,Way I Am, Whatever. Dre just let it run. Ey yo turn the beat up a little bit. Ey yo this song is for anyone. ...,0.00163769211388259
8,Eminem,0.23015992462309431,Tragic Ending, yea this is a song about a trgic ending....... yea i was like 15 when it happend. by best buddy dav...,0.0017550702028081124
8,Eminem,0.23015992462309431,The Reunion," (Eminem). Ay, yo. This next song, is a true story. (Come here, bitch!). Cause some things in this u...",-2.896200185356812e-05
8,Eminem,0.23015992462309431,Tour Aftermath," (Refrain). (woo woo shady shady) . Aftermath . (look at that bitch). There she goes, shaking that a...",0.0008842022530783337
8,Eminem,0.23015992462309431,Topless," My motto is ""live by the bottle"". So why is my supply low?. Bring in a truckload with a high-low. S...",0.0035302593659942362
8,Eminem,0.23015992462309431,This Is Fucking Bullshit!," Have you ever found out fucking loving someone so much?. Daddy, where is mummy?. Why is Mummy cryin...",0.001967471143756558
8,Eminem,0.23015992462309431,Things Get Worse, [Eminem - Chorus]. There's no need to say shit you already know. The question is just how far will ...,0.0023584905660377358
8,Eminem,0.23015992462309431,The World Ain't Ready For Me Yet, The World Ain'T Ready For Me Yet (Prod. by Mart85). Eminem. [Verse 1]. Me and Pace had to flee in h...,-0.0011967448539971278
8,Eminem,0.23015992462309431,The Weekend - (Brooklyn), I'm in the zone. Don't feel like stayin' home. Cuz for now i don't wanna be alone. Im feelin like i...,0.0023956194387405884
8,Eminem,0.23015992462309431,The Presentation, [Old man]. Em could i borrow you for a little while...... [Eminem]. OK... [Old man]. You see this b...,0.0
8,Eminem,0.23015992462309431,The Night Before Christmas," Hey, Dave, 'twas the night before Christmas we'll go!. Hi, boys, here I go!. 'Twas the night before...",0.002680698967434472
8,Eminem,0.23015992462309431,The Gay I Am (Way I Am Skit)," Whatever.. . Dre, just cum and bum Aiyyo ram it up a little bit Aiyyo.. . this song is for the gay ...",0.0022249190938511327
8,Eminem,0.23015992462309431,The Cypher," Like a dope fiend,. Opening up a bottle of dopamine,. ...... Throat, choked anything,. Oh and just ...",-0.0004464285714285714
8,Eminem,0.23015992462309431,The Bong Song," (Eminem). This thing right here, its letting all the people knowm. What burnouts talk about. You kn...",0.0003770739064856712
8,Eminem,0.23015992462309431,The Battle Song," (Chorus). If I cant shoot you,. ima have to kill u by spittin, . battlin mothafuckers my ruckus ain...",-0.0008031542056074766
8,Eminem,0.23015992462309431,The Apple, I'm a little nutty and i know it. But if you go back and take a look at my history. You will see th...,-0.0001725565985643291
8,Eminem,0.23015992462309431,The 8 Mile Left Behind," Sometimes I just feel like, quittin I still might. Why do I put up this fight, why do I still write...",0.004530325443786982
8,Eminem,0.23015992462309431,Thats All She Wrote, Chorus: Now I don't really care what you call me You can even call me cold These bitches know as so...,-0.0006193529583211892
8,Eminem,0.23015992462309431,Sweet Home Alabama, Well Jimmy moved in with his mother. 'Cause he ain't got no place to go. And now I'm right back in ...,0.004961587708066581
8,Eminem,0.23015992462309431,That's My Nigga Fo Real," Uh, Zee. I got waiting haze, my customers ho's, sleep with me. We have small beef, I still sell the...",0.001580116159890673
8,Eminem,0.23015992462309431,Take From Me, [Hook - Claret Jai:]. Is everything not enough?. What more can I give up?. Is there anyone that I c...,0.002555083620918503
8,Eminem,0.23015992462309431,Syllables, [Verse 1 - Eminem]. If we gotta dumb down our style and ABC it. Then so be it. 'Cause nowadays thes...,0.0016709788702026736
8,Eminem,0.23015992462309431,Syllabes," [Eminem]. If we gotta dumb down our style and ABC it. Then so be it. Cause nowadays these kids, jee...",0.0023817169770926996
8,Eminem,0.23015992462309431,Suck My Dick," [Eminem]. *talking gibberish*. ""translation"". so you can suck my dick if you don't like my shit,. c...",-0.001434079368064698
8,Eminem,0.23015992462309431,Step Right Up, Step right up. Am about ta light up the sky line. So bright am gonna. Fuck ya whole night up. Light...,0.0005699088145896656
8,Eminem,0.23015992462309431,Stan (Clean Version), (Dido) . My tea's gone cold. I'm wondering why . I got out of bed at all. . The morning rain clouds...,0.002635935866155455
8,Eminem,0.23015992462309431,Sometimes, Sometimes . Aight listen '. Sometimes you've got to turn the beat up cuz its sick. Listen ' fuck it...,0.006097560975609756
8,Eminem,0.23015992462309431,Shots Fired, Intro)              . Bang bang im back shady n konvict. (verse 1). With ma crew d12 i shot n kill ...,0.0010214504596527069
8,Eminem,0.23015992462309431,Shit On You," (Eminem - 4x). I'll shit on you. Da da, da da, da da. (Eminem). I'll shit on you. I will shit on yo...",-0.0025363092695429306
8,Eminem,0.23015992462309431,She A Lie," [Intro- talking]. {Eminem]. Shady, Aftermath. (BTOV) {nate dogg]. aye bitch, hey!. There she goes s...",0.001881544502617801
8,Eminem,0.23015992462309431,Soldier Like Me," (feat. 2 Pac). [2Pac]. So what I'm gonna do, hopefully, is, I wanna be... I-I don't wanna be I +am+...",-0.002821546052631579
8,Eminem,0.23015992462309431,Soldier (The Goat Remix 1st Verse), Never Had A Dog Just Infatuated With Goats. Was A Virgin Till I Stuffed My Cock In One Of Their Thr...,0.0014775413711583924
8,Eminem,0.23015992462309431,Slim Shade EP," May I have your attention please. Will the Reals Slim Shady plese stand up. I repeat, Will the real...",0.0035087719298245615
8,Eminem,0.23015992462309431,Siempre Peligroso,"  . 
...",0.0
8,Eminem,0.23015992462309431,Shake That Ass For Me Remix," [Intro- talking]. {Eminem]. Shady, Aftermath. (BTOV) {nate dogg]. aye bitch, hey!. There she goes s...",0.0019243367179823125
8,Eminem,0.23015992462309431,ShadyXV, I'm liable to start a violent spark with a silent thought. I disgust you like dialogue from The Sho...,-0.000652787579393084
8,Eminem,0.23015992462309431,Shady Records, Let's get down to business. I ain't got no time to mess around what is this?. New shit coming throu...,0.0014851485148514852
8,Eminem,0.23015992462309431,Scary Movies," ""What's your favorite scary movie?"". (Em) Yo, Slim Shady!. (R5) Yo, Royce 5-9. (Em) Y'all wanna mak...",-0.0004046497939964685
8,Eminem,0.23015992462309431,Say What You Say (Jermaine Dupri Diss), (feat. Xzibit). [Eminem:]. You turn that beat up. [Verse 1: Eminem]. My music is constantly provin'...,-0.004714700193423598
8,Eminem,0.23015992462309431,Scary Movies (Instrumental Version),"  . 
...",0.0
8,Eminem,0.23015992462309431,Rocafella Beat, *eminem*. ay yo Obie. show your teeth man. obie*. it's about to get real ugly man. shady records ma...,-0.0014258555133079848
8,Eminem,0.23015992462309431,Right For Me," I feel phenomenal as usual. Pharmaceuticals, glue sniffin' pools of vomit at Bonnaroo. But I don't ...",-0.0010433315574498313
8,Eminem,0.23015992462309431,Richard," Yeah. Trice. Statik Selektah. O back around the corner. Got the crack, put in your orders. We 'bout...",0.0008593526210254941
8,Eminem,0.23015992462309431,Rhymin' Words Freestyle," First word, excrement. Exclimate, is that what you said?. My next defense, against these extra men....",-0.000481859410430839
8,Eminem,0.23015992462309431,Roman's Revenge," [Nicki Minaj]. I am not Jasmine, I am Aladdin. So far ahead, these bums is lagging. See me in that ...",-0.0025604260548955345
8,Eminem,0.23015992462309431,Rapcity Freestyle," Whoa nelly,. Tell Angelina Jolie i'm ready,. With petroleum jelly,. To smear it all over me belly,....",-0.0003205128205128205
8,Eminem,0.23015992462309431,Rap Poets, [intro:]. As soon as hip hop came out it was a music that i could grasp and identify with the mille...,0.00029731566428814135
8,Eminem,0.23015992462309431,Rap City Freestyle, Shady Records ain't nobody better than us . Shady Records no cheddar than us . Shady Records ain't ...,0.00034004352557127313
8,Eminem,0.23015992462309431,Rap Superstar, (Eminem Speaking). Most people don't see how much work is really involved . In this rap shit. I did...,0.0011400214592274679
8,Eminem,0.23015992462309431,Rap Name - (Obie Trice), The rap game hip hop 101 the hardest 9 to 5 you'll ever have. you cant learn this shit in no. Histo...,-0.0058167368824205284
